0.11	0.0	
0.4	0.0	
0.12	0.01	
0.41	0.01	
0.12	0.02	
0.42	0.02	
0.13	0.03	
0.42	0.03	
0.14	0.04	
0.43	0.04	
0.14	0.05	
0.43	0.05	
0.15	0.06	
0.44	0.06	
0.15	0.07	
0.44	0.07	
0.16	0.08	
0.45	0.08	
0.16	0.09	
0.46	0.09	
0.17	0.1	
0.46	0.1	
0.18	0.11	
0.47	0.11	
0.18	0.12	
0.47	0.12	
0.19	0.13	
0.48	0.13	
0.19	0.14	
0.48	0.14	
0.2	0.15	
0.49	0.15	
0.2	0.16	
0.5	0.16	
0.21	0.17	
0.5	0.17	
0.22	0.18	
0.51	0.18	
0.22	0.19	
0.51	0.19	
0.23	0.2	
0.52	0.2	
0.23	0.21	
0.52	0.21	
0.24	0.22	
0.53	0.22	
0.24	0.23	
0.54	0.23	
0.25	0.24	
0.54	0.24	
0.26	0.25	
0.55	0.25	
0.26	0.26	
0.55	0.26	
0.27	0.27	
0.56	0.27	
0.27	0.28	
0.56	0.28	
0.28	0.29	
0.57	0.29	
0.28	0.3	
0.58	0.3	
0.29	0.31	
0.58	0.31	
0.3	0.32	
0.59	0.32	
0.3	0.33	
0.59	0.33	
0.31	0.34	
0.6	0.34	
0.31	0.35	
0.6	0.35	
0.32	0.36	
0.61	0.36	
0.32	0.37	
0.62	0.37	
0.33	0.38	
0.62	0.38	
0.34	0.39	
0.63	0.39	
0.34	0.4	
0.63	0.4	
0.35	0.41	
0.64	0.41	
0.35	0.42	
0.64	0.42	
0.36	0.43	
0.65	0.43	
0.36	0.44	
0.66	0.44	
0.37	0.45	
0.66	0.45	
0.38	0.46	
0.67	0.46	
0.38	0.47	
0.67	0.47	
0.39	0.48	
0.68	0.48	
0.39	0.49	
0.68	0.49	
0.4	0.5	
0.69	0.5	
0.4	0.51	
0.7	0.51	
0.41	0.52	
0.7	0.52	
0.42	0.53	
0.71	0.53	
0.42	0.54	
0.71	0.54	
0.43	0.55	
0.72	0.55	
0.43	0.56	
0.72	0.56	
0.44	0.57	
0.73	0.57	
0.44	0.58	
0.74	0.58	
0.45	0.59	
0.74	0.59	
0.46	0.6	
0.75	0.6	
0.46	0.61	
0.75	0.61	
0.47	0.62	
0.76	0.62	
0.47	0.63	
0.76	0.63	
0.48	0.64	
0.77	0.64	
0.49	0.65	
0.78	0.65	
0.49	0.66	
0.78	0.66	
0.5	0.67	
0.79	0.67	
0.5	0.68	
0.79	0.68	
0.51	0.69	
0.8	0.69	
0.51	0.7	
0.8	0.7	
0.52	0.71	
0.81	0.71	
0.53	0.72	
0.82	0.72	
0.53	0.73	
0.82	0.73	
0.54	0.74	
0.83	0.74	
0.54	0.75	
0.83	0.75	
0.55	0.76	
0.84	0.76	
0.55	0.77	
0.84	0.77	
0.56	0.78	
0.85	0.78	
0.57	0.79	
0.86	0.79	
0.57	0.8	
0.86	0.8	
0.58	0.81	
0.87	0.81	
0.58	0.82	
0.87	0.82	
0.59	0.83	
0.88	0.83	
0.59	0.84	
0.88	0.84	
0.6	0.85	
0.89	0.85	
0.61	0.86	
0.9	0.86	
0.61	0.87	
0.9	0.87	
0.62	0.88	
0.91	0.88	
0.62	0.89	
0.91	0.89	
0.63	0.9	
0.92	0.9	
0.63	0.91	
0.92	0.91	
0.64	0.92	
0.93	0.92	
0.65	0.93	
0.94	0.93	
0.65	0.94	
0.94	0.94	
0.66	0.95	
0.95	0.95	
0.66	0.96	
0.95	0.96	
0.67	0.97	
0.96	0.97	
0.67	0.98	
0.96	0.98	
0.68	0.99	
0.97	0.99	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
0.0	0.0	
