0.204	0.0	
0.708	0.0	
0.204	0.002	
0.708	0.002	
0.204	0.004	
0.706	0.004	
0.204	0.006	
0.706	0.006	
0.202	0.008	
0.704	0.008	
0.202	0.01	
0.704	0.01	
0.202	0.012	
0.704	0.012	
0.202	0.014	
0.702	0.014	
0.202	0.016	
0.702	0.016	
0.202	0.018	
0.7	0.018	
0.2	0.02	
0.7	0.02	
0.2	0.022	
0.698	0.022	
0.2	0.024	
0.698	0.024	
0.2	0.026	
0.698	0.026	
0.2	0.028	
0.696	0.028	
0.2	0.03	
0.696	0.03	
0.2	0.032	
0.694	0.032	
0.198	0.034	
0.694	0.034	
0.198	0.036	
0.692	0.036	
0.198	0.038	
0.692	0.038	
0.198	0.04	
0.692	0.04	
0.198	0.042	
0.69	0.042	
0.198	0.044	
0.69	0.044	
0.198	0.046	
0.688	0.046	
0.196	0.048	
0.688	0.048	
0.196	0.05	
0.686	0.05	
0.196	0.052	
0.686	0.052	
0.196	0.054	
0.686	0.054	
0.196	0.056	
0.684	0.056	
0.196	0.058	
0.684	0.058	
0.196	0.06	
0.682	0.06	
0.194	0.062	
0.682	0.062	
0.194	0.064	
0.682	0.064	
0.194	0.066	
0.68	0.066	
0.194	0.068	
0.68	0.068	
0.194	0.07	
0.678	0.07	
0.194	0.072	
0.678	0.072	
0.194	0.074	
0.678	0.074	
0.192	0.076	
0.676	0.076	
0.192	0.078	
0.676	0.078	
0.192	0.08	
0.674	0.08	
0.192	0.082	
0.674	0.082	
0.192	0.084	
0.674	0.084	
0.192	0.086	
0.672	0.086	
0.192	0.088	
0.672	0.088	
0.19	0.09	
0.67	0.09	
0.19	0.092	
0.67	0.092	
0.19	0.094	
0.67	0.094	
0.19	0.096	
0.668	0.096	
0.19	0.098	
0.668	0.098	
0.19	0.1	
0.666	0.1	
0.19	0.102	
0.666	0.102	
0.188	0.104	
0.666	0.104	
0.188	0.106	
0.664	0.106	
0.188	0.108	
0.664	0.108	
0.188	0.11	
0.664	0.11	
0.188	0.112	
0.662	0.112	
0.188	0.114	
0.662	0.114	
0.188	0.116	
0.66	0.116	
0.188	0.118	
0.66	0.118	
0.186	0.12	
0.66	0.12	
0.186	0.122	
0.658	0.122	
0.186	0.124	
0.658	0.124	
0.186	0.126	
0.658	0.126	
0.186	0.128	
0.656	0.128	
0.186	0.13	
0.656	0.13	
0.186	0.132	
0.656	0.132	
0.184	0.134	
0.654	0.134	
0.184	0.136	
0.654	0.136	
0.184	0.138	
0.652	0.138	
0.184	0.14	
0.652	0.14	
0.184	0.142	
0.652	0.142	
0.184	0.144	
0.65	0.144	
0.184	0.146	
0.65	0.146	
0.184	0.148	
0.65	0.148	
0.182	0.15	
0.648	0.15	
0.182	0.152	
0.648	0.152	
0.182	0.154	
0.648	0.154	
0.182	0.156	
0.646	0.156	
0.182	0.158	
0.646	0.158	
0.182	0.16	
0.646	0.16	
0.182	0.162	
0.644	0.162	
0.182	0.164	
0.644	0.164	
0.18	0.166	
0.644	0.166	
0.18	0.168	
0.642	0.168	
0.18	0.17	
0.642	0.17	
0.18	0.172	
0.642	0.172	
0.18	0.174	
0.64	0.174	
0.18	0.176	
0.64	0.176	
0.18	0.178	
0.64	0.178	
0.18	0.18	
0.638	0.18	
0.178	0.182	
0.638	0.182	
0.178	0.184	
0.638	0.184	
0.178	0.186	
0.636	0.186	
0.178	0.188	
0.636	0.188	
0.178	0.19	
0.636	0.19	
0.178	0.192	
0.634	0.192	
0.178	0.194	
0.634	0.194	
0.178	0.196	
0.634	0.196	
0.176	0.198	
0.632	0.198	
0.176	0.2	
0.632	0.2	
0.176	0.202	
0.632	0.202	
0.176	0.204	
0.63	0.204	
0.176	0.206	
0.63	0.206	
0.176	0.208	
0.63	0.208	
0.176	0.21	
0.628	0.21	
0.176	0.212	
0.628	0.212	
0.174	0.214	
0.628	0.214	
0.174	0.216	
0.626	0.216	
0.174	0.218	
0.626	0.218	
0.174	0.22	
0.626	0.22	
0.174	0.222	
0.624	0.222	
0.174	0.224	
0.624	0.224	
0.174	0.226	
0.624	0.226	
0.174	0.228	
0.624	0.228	
0.174	0.23	
0.622	0.23	
0.172	0.232	
0.622	0.232	
0.172	0.234	
0.622	0.234	
0.172	0.236	
0.62	0.236	
0.172	0.238	
0.62	0.238	
0.172	0.24	
0.62	0.24	
0.172	0.242	
0.618	0.242	
0.172	0.244	
0.618	0.244	
0.172	0.246	
0.618	0.246	
0.172	0.248	
0.616	0.248	
0.17	0.25	
0.616	0.25	
0.17	0.252	
0.616	0.252	
0.17	0.254	
0.616	0.254	
0.17	0.256	
0.614	0.256	
0.17	0.258	
0.614	0.258	
0.17	0.26	
0.614	0.26	
0.17	0.262	
0.612	0.262	
0.17	0.264	
0.612	0.264	
0.17	0.266	
0.612	0.266	
0.17	0.268	
0.61	0.268	
0.17	0.27	
0.61	0.27	
0.168	0.272	
0.61	0.272	
0.168	0.274	
